ID,Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B04,HLSS30_020_B08,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
4,53.2,23.4,2019-08-18,34UFE,0.0307,0.2163,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-08-23,34UFE,0.022,0.0909,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-08-25,34UFE,0.0207,0.184,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-08-28,34UFE,0.0206,0.1837,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-08-30,34UFE,0.0238,0.1915,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-02,34UFE,0.8867,0.9663,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-04,34UFE,0.0212,0.183,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-09,34UFE,0.0384,0.2083,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-12,34UFE,0.0404,0.2227,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-14,34UFE,0.0255,0.174,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-17,34UFE,0.0162,0.2014,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-19,34UFE,0.0241,0.2124,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-22,34UFE,0.0039,0.056,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-24,34UFE,0.0215,0.1809,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-09-27,34UFE,0.0175,0.1572,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-04,34UFE,0.7444,0.736,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-07,34UFE,0.0186,0.1794,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-09,34UFE,0.423,0.3756,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-14,34UFE,0.0206,0.1632,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-17,34UFE,0.0192,0.1659,76.0,0b01001100,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-19,34UFE,0.0246,0.1681,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-22,34UFE,0.018,0.1521,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-24,34UFE,0.3876,0.4373,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-27,34UFE,0.0191,0.1585,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-10-29,34UFE,0.133,0.229,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-11-01,34UFE,0.0181,0.163,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2019-11-03,34UFE,0.8307,0.7761,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-11-11,34UFE,0.5416,0.5102,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-11-13,34UFE,0.065,0.25,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2019-11-23,34UFE,0.1519,0.3134,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-01-17,34UFE,0.1964,0.2705,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-02-09,34UFE,0.0173,0.1443,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-02-24,34UFE,0.0208,0.1636,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-02-26,34UFE,0.0169,0.1424,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-02-29,34UFE,0.5247,0.5273,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-03-02,34UFE,0.0257,0.142,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-03-05,34UFE,0.3131,0.4381,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-03-10,34UFE,0.0594,0.1696,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-03-25,34UFE,0.0225,0.1458,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-03-27,34UFE,0.0256,0.1504,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-03-30,34UFE,0.0225,0.155,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-04-01,34UFE,0.1431,0.2736,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-04-04,34UFE,0.0568,0.1895,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-04-06,34UFE,0.0258,0.1534,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-04-19,34UFE,0.0552,0.1702,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-04-26,34UFE,0.2775,0.3425,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-01,34UFE,0.0357,0.1682,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-04,34UFE,0.2672,0.3467,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-09,34UFE,0.0277,0.1568,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-11,34UFE,0.4351,0.4876,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-14,34UFE,0.0275,0.1711,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-16,34UFE,0.3142,0.3532,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-21,34UFE,0.525,0.6055,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-26,34UFE,-0.0016,0.0369,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-29,34UFE,0.0049,0.0367,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-05-31,34UFE,0.6861,0.7216,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-03,34UFE,-0.0269,0.0738,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-05,34UFE,0.0288,0.1941,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-10,34UFE,0.3349,0.4761,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-15,34UFE,0.8917,0.8881,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-18,34UFE,0.0234,0.208,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-20,34UFE,0.0265,0.1941,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-25,34UFE,0.6349,0.7547,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-28,34UFE,0.8128,0.8705,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-06-30,34UFE,0.0106,0.1352,140.0,0b10001100,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-03,34UFE,0.7234,0.7682,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-05,34UFE,0.036,0.2559,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-10,34UFE,0.1853,0.3087,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-13,34UFE,0.1451,0.2209,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-15,34UFE,0.022,0.2138,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-18,34UFE,0.0209,0.1892,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-20,34UFE,0.0226,0.1963,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-23,34UFE,0.0286,0.1862,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-25,34UFE,0.025,0.2081,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-28,34UFE,0.0213,0.1885,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-07-30,34UFE,0.9388,1.0614,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-02,34UFE,0.0207,0.2016,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-07,34UFE,0.0289,0.1917,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-09,34UFE,0.023,0.1893,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-12,34UFE,0.0226,0.2052,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-14,34UFE,0.0218,0.1894,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-17,34UFE,0.0209,0.1844,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-19,34UFE,0.759,0.7649,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-22,34UFE,0.0178,0.1621,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-08-24,34UFE,0.0009,0.0292,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-03,34UFE,0.0186,0.1901,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-06,34UFE,0.4378,0.5572,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-11,34UFE,0.2458,0.3334,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-13,34UFE,0.0225,0.1978,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-18,34UFE,0.0183,0.1536,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-21,34UFE,0.0199,0.1671,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-23,34UFE,0.0229,0.174,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-26,34UFE,0.0232,0.1777,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-09-28,34UFE,0.58,0.6723,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-10-01,34UFE,0.0124,0.0704,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-10-03,34UFE,0.4698,0.5278,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-10-06,34UFE,0.0172,0.1386,76.0,0b01001100,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-10-31,34UFE,0.0001,0.2166,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-11-05,34UFE,-0.003,0.0426,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-11-10,34UFE,0.023,0.1567,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2020-11-12,34UFE,0.6043,0.5642,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-11-20,34UFE,0.089,0.2023,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-11-25,34UFE,0.3845,0.3484,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-11-27,34UFE,0.8984,0.9368,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2020-11-30,34UFE,0.436,0.4144,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-01-14,34UFE,1.0659,1.0248,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-01-16,34UFE,0.4295,0.4556,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-01-19,34UFE,0.1167,0.2965,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-01-21,34UFE,0.0006,0.1749,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-01-29,34UFE,0.2824,0.4122,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-01-31,34UFE,0.5058,0.4865,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-02-05,34UFE,0.0524,0.2454,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-02-15,34UFE,0.0403,0.2508,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-02-18,34UFE,0.0105,0.2036,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-02-23,34UFE,0.0048,0.1747,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-02-25,34UFE,0.0048,0.1729,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-05,34UFE,0.1567,0.2642,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-10,34UFE,0.0027,0.1645,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-12,34UFE,0.3898,0.4102,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-15,34UFE,0.0133,0.0956,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-17,34UFE,0.6025,0.64,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-20,34UFE,0.0197,0.1918,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-22,34UFE,0.4656,0.5093,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-03-27,34UFE,0.0254,0.1551,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-01,34UFE,0.0714,0.2239,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-04,34UFE,-0.0041,0.0285,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-09,34UFE,0.0433,0.2019,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-11,34UFE,0.0326,0.1569,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-19,34UFE,0.5725,0.6585,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-21,34UFE,0.7941,0.8191,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-24,34UFE,0.383,0.4576,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-26,34UFE,1.0508,1.0143,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-04-29,34UFE,0.0564,0.181,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-05-04,34UFE,0.7012,0.7318,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
4,53.2,23.4,2021-05-06,34UFE,0.029,0.1803,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-05-09,34UFE,0.026,0.1504,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
4,53.2,23.4,2021-05-11,34UFE,0.0286,0.1636,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
